20.000000,20.176277,20.355005,20.538716,20.729928,20.931402,21.145883,21.376525,21.626482,21.899499,22.199356,22.530633,22.898011,23.307197,23.764109,24.275938,24.850208,25.495962,26.222662,27.041419,27.963662,29.002237,30.169649,31.478718,32.940037,34.561764,36.345991,38.287630,40.370366,42.566346,44.834787,47.126332,49.387347,51.568360,53.628404,55.539272,57.284271,58.857704,60.261066,61.501624,62.589113,63.535133,64.351018,65.047999,65.635940,66.123851,66.519127,66.828099,67.055574,67.205255,67.279488,67.279488,67.205255,67.055574,66.828099,66.519127,66.123851,65.635940,65.047999,64.351018,63.535133,62.589113,61.501624,60.261066,58.857704,57.284271,55.539272,53.628404,51.568360,49.387347,47.126332,44.834787,42.566346,40.370366,38.287630,36.345991,34.561764,32.940037,31.478718,30.169649,29.002237,27.963662,27.041419,26.222662,25.495962,24.850208,24.275938,23.764109,23.307197,22.898011,22.530633,22.199356,21.899499,21.626482,21.376525,21.145883,20.931402,20.729928,20.538716,20.355005,20.176277,20.000000,
20.000000,20.186029,20.374596,20.568226,20.769606,20.981392,21.206564,21.448060,21.709317,21.993731,22.305381,22.648326,23.027502,23.447867,23.915451,24.436356,25.017927,25.667596,26.394122,27.206224,28.113794,29.126213,30.253348,31.503384,32.883370,34.396404,36.041663,37.811185,39.690034,41.653991,43.671667,45.705093,47.714894,49.663005,51.517797,53.254762,54.858465,56.320446,57.639110,58.816813,59.859521,60.774390,61.569839,62.253874,62.834501,63.318630,63.712602,64.021488,64.249557,64.399848,64.474489,64.474489,64.399848,64.249557,64.021488,63.712602,63.318630,62.834501,62.253874,61.569839,60.774390,59.859521,58.816813,57.639110,56.320446,54.858465,53.254762,51.517797,49.663005,47.714894,45.705093,43.671667,41.653991,39.690034,37.811185,36.041663,34.396404,32.883370,31.503384,30.253348,29.126213,28.113794,27.206224,26.394122,25.667596,25.017927,24.436356,23.915451,23.447867,23.027502,22.648326,22.305381,21.993731,21.709317,21.448060,21.206564,20.981392,20.769606,20.568226,20.374596,20.186029,20.000000,
20.000000,20.194036,20.390617,20.592366,20.801874,21.021975,21.255436,21.505433,21.775056,22.067971,22.387748,22.738703,23.125055,23.551934,24.024374,24.548457,25.130136,25.776483,26.494310,27.291451,28.175127,29.153154,30.231960,31.417576,32.713235,34.120073,35.634410,37.248416,38.947666,40.712620,42.517557,44.333815,46.130509,47.878856,49.552937,51.132836,52.603730,53.957143,55.188769,56.298800,57.289583,58.165867,58.932886,59.596778,60.163191,60.637815,61.025420,61.330369,61.555993,61.704980,61.779021,61.779021,61.704980,61.555993,61.330369,61.025420,60.637815,60.163191,59.596778,58.932886,58.165867,57.289583,56.298800,55.188769,53.957143,52.603730,51.132836,49.552937,47.878856,46.130509,44.333815,42.517557,40.712620,38.947666,37.248416,35.634410,34.120073,32.713235,31.417576,30.231960,29.153154,28.175127,27.291451,26.494310,25.776483,25.130136,24.548457,24.024374,23.551934,23.125055,22.738703,22.387748,22.067971,21.775056,21.505433,21.255436,21.021975,20.801874,20.592366,20.390617,20.194036,20.000000,
20.000000,20.200294,20.403158,20.611137,20.826938,21.053199,21.292874,21.548814,21.824344,22.122648,22.447545,22.802681,23.192486,23.621180,24.093891,24.615479,25.191778,25.828223,26.531175,27.306321,28.160006,29.097366,30.123570,31.241657,32.453636,33.758060,35.151086,36.624081,38.165030,39.756771,41.379345,43.009370,44.623391,46.197929,47.712770,49.150459,50.498460,51.747631,52.893328,53.933356,54.868605,55.701085,56.434493,57.072606,57.619876,58.080234,58.457661,58.755349,58.976176,59.122170,59.194821,59.194821,59.122170,58.976176,58.755349,58.457661,58.080234,57.619876,57.072606,56.434493,55.701085,54.868605,53.933356,52.893328,51.747631,50.498460,49.150459,47.712770,46.197929,44.623391,43.009370,41.379345,39.756771,38.165030,36.624081,35.151086,33.758060,32.453636,31.241657,30.123570,29.097366,28.160006,27.306321,26.531175,25.828223,25.191778,24.615479,24.093891,23.621180,23.192486,22.802681,22.447545,22.122648,21.824344,21.548814,21.292874,21.053199,20.826938,20.611137,20.403158,20.200294,20.000000,
20.000000,20.204875,20.412266,20.624768,20.844919,21.075489,21.319137,21.578911,21.857687,22.158888,22.485710,22.842032,23.231451,23.658366,24.126813,24.641701,25.207453,25.829349,26.511961,27.260553,28.079293,28.972651,29.943364,30.993786,32.123649,33.331387,34.611831,35.957706,37.357592,38.797918,40.261572,41.730600,43.185474,44.608111,45.981207,47.290803,48.525081,49.676106,50.738091,51.708515,52.586236,53.372326,54.068360,54.677151,55.201360,55.644167,56.008230,56.296252,56.510256,56.652005,56.722576,56.722576,56.652005,56.510256,56.296252,56.008230,55.644167,55.201360,54.677151,54.068360,53.372326,52.586236,51.708515,50.738091,49.676106,48.525081,47.290803,45.981207,44.608111,43.185474,41.730600,40.261572,38.797918,37.357592,35.957706,34.611831,33.331387,32.123649,30.993786,29.943364,28.972651,28.079293,27.260553,26.511961,25.829349,25.207453,24.641701,24.126813,23.658366,23.231451,22.842032,22.485710,22.158888,21.857687,21.578911,21.319137,21.075489,20.844919,20.624768,20.412266,20.204875,20.000000,
20.000000,20.207820,20.418134,20.633400,20.856231,21.089135,21.334927,21.596245,21.876184,22.177592,22.503908,22.858252,23.244449,23.665914,24.126850,24.630923,25.182603,25.785635,26.444475,27.162558,27.943784,28.790577,29.705387,30.688555,31.739839,32.856171,34.033281,35.263547,36.537892,37.843984,39.168575,40.496190,41.811825,43.099910,44.346940,45.540296,46.670380,47.729073,48.711305,49.613286,50.433668,51.171809,51.828719,52.405538,52.904349,53.326956,53.675570,53.951903,54.157697,54.294127,54.362135,54.362135,54.294127,54.157697,53.951903,53.675570,53.326956,52.904349,52.405538,51.828719,51.171809,50.433668,49.613286,48.711305,47.729073,46.670380,45.540296,44.346940,43.099910,41.811825,40.496190,39.168575,37.843984,36.537892,35.263547,34.033281,32.856171,31.739839,30.688555,29.705387,28.790577,27.943784,27.162558,26.444475,25.785635,25.182603,24.630923,24.126850,23.665914,23.244449,22.858252,22.503908,22.177592,21.876184,21.596245,21.334927,21.089135,20.856231,20.633400,20.418134,20.207820,20.000000,
20.000000,20.209245,20.420885,20.637391,20.861152,21.094785,21.340740,21.601840,21.880662,22.180288,22.503469,22.853575,23.233548,23.647040,24.097147,24.587717,25.121874,25.703454,26.335332,27.020948,27.762437,28.562219,29.420946,30.339146,31.315047,32.346301,33.427803,34.553583,35.714802,36.901915,38.102984,39.306134,40.498152,41.667037,42.800664,43.889107,44.923144,45.896156,46.802451,47.638745,48.402447,49.092841,49.709499,50.253261,50.724878,51.125838,51.457294,51.720716,51.917126,52.047556,52.112588,52.112588,52.047556,51.917126,51.720716,51.457294,51.125838,50.724878,50.253261,49.709499,49.092841,48.402447,47.638745,46.802451,45.896156,44.923144,43.889107,42.800664,41.667037,40.498152,39.306134,38.102984,36.901915,35.714802,34.553583,33.427803,32.346301,31.315047,30.339146,29.420946,28.562219,27.762437,27.020948,26.335332,25.703454,25.121874,24.587717,24.097147,23.647040,23.233548,22.853575,22.503469,22.180288,21.880662,21.601840,21.340740,21.094785,20.861152,20.637391,20.420885,20.209245,20.000000,
20.000000,20.209222,20.420784,20.636977,20.860242,21.092882,21.337491,21.596431,21.872491,22.168133,22.486365,22.829760,23.201536,23.604353,24.041573,24.515848,25.030531,25.588063,26.191512,26.842757,27.544133,28.296438,29.100648,29.955802,30.860792,31.812193,32.806179,33.836412,34.896147,35.976298,37.067764,38.159724,39.242089,40.303949,41.335951,42.328740,43.275063,44.168117,45.003306,45.776527,46.485619,47.128714,47.705425,48.215386,48.659235,49.037401,49.350894,49.600384,49.786783,49.910633,49.972457,49.972457,49.910633,49.786783,49.600384,49.350894,49.037401,48.659235,48.215386,47.705425,47.128714,46.485619,45.776527,45.003306,44.168117,43.275063,42.328740,41.335951,40.303949,39.242089,38.159724,37.067764,35.976298,34.896147,33.836412,32.806179,31.812193,30.860792,29.955802,29.100648,28.296438,27.544133,26.842757,26.191512,25.588063,25.030531,24.515848,24.041573,23.604353,23.201536,22.829760,22.486365,22.168133,21.872491,21.596431,21.337491,21.092882,20.860242,20.636977,20.420784,20.209222,20.000000,
20.000000,20.207896,20.418002,20.632600,20.853872,21.084211,21.325812,21.581217,21.852660,22.142851,22.454080,22.789212,23.150572,23.541135,23.963190,24.419707,24.912788,25.445193,26.018589,26.635199,27.295876,28.001856,28.752686,29.548070,30.385714,31.263273,32.176194,33.119800,34.087224,35.071650,36.064405,37.057327,38.041006,39.007158,39.946936,40.853159,41.718607,42.537981,43.306188,44.019998,44.676368,45.273837,45.810979,46.287563,46.703224,47.058397,47.353262,47.588456,47.764309,47.881330,47.939745,47.939745,47.881330,47.764309,47.588456,47.353262,47.058397,46.703224,46.287563,45.810979,45.273837,44.676368,44.019998,43.306188,42.537981,41.718607,40.853159,39.946936,39.007158,38.041006,37.057327,36.064405,35.071650,34.087224,33.119800,32.176194,31.263273,30.385714,29.548070,28.752686,28.001856,27.295876,26.635199,26.018589,25.445193,24.912788,24.419707,23.963190,23.541135,23.150572,22.789212,22.454080,22.142851,21.852660,21.581217,21.325812,21.084211,20.853872,20.632600,20.418002,20.207896,20.000000,
20.000000,20.205357,20.412847,20.624548,20.842678,21.069293,21.306723,21.557025,21.822655,22.105679,22.408678,22.733713,23.083446,23.459883,23.865683,24.302686,24.773393,25.279293,25.822491,26.403850,27.024743,27.685046,28.384993,29.123061,29.897933,30.706331,31.545095,32.409045,33.293180,34.190635,35.094991,35.998351,36.893692,37.773032,38.629718,39.456634,40.248305,40.999124,41.705208,42.362670,42.969208,43.522492,44.021500,44.465086,44.853078,45.185090,45.461384,45.681958,45.847176,45.957146,46.012103,46.012103,45.957146,45.847176,45.681958,45.461384,45.185090,44.853078,44.465086,44.021500,43.522492,42.969208,42.362670,41.705208,40.999124,40.248305,39.456634,38.629718,37.773032,36.893692,35.998351,35.094991,34.190635,33.293180,32.409045,31.545095,30.706331,29.897933,29.123061,28.384993,27.685046,27.024743,26.403850,25.822491,25.279293,24.773393,24.302686,23.865683,23.459883,23.083446,22.733713,22.408678,22.105679,21.822655,21.557025,21.306723,21.069293,20.842678,20.624548,20.412847,20.205357,20.000000,
20.000000,20.201761,20.405509,20.613299,20.827071,21.048969,21.280902,21.525113,21.783492,22.058376,22.351621,22.665630,23.002189,23.363697,23.751789,24.168746,24.615912,25.095272,25.607676,26.154563,26.736018,27.352624,28.003391,28.687717,29.403241,30.147910,30.917817,31.709370,32.517174,33.336296,34.160225,34.983195,35.798235,36.599464,37.380216,38.135215,38.858748,39.546646,40.194518,40.799492,41.358547,41.870011,42.332046,42.743904,43.104626,43.414055,43.671788,43.877950,44.032430,44.135398,44.186846,44.186846,44.135398,44.032430,43.877950,43.671788,43.414055,43.104626,42.743904,42.332046,41.870011,41.358547,40.799492,40.194518,39.546646,38.858748,38.135215,37.380216,36.599464,35.798235,34.983195,34.160225,33.336296,32.517174,31.709370,30.917817,30.147910,29.403241,28.687717,28.003391,27.352624,26.736018,26.154563,25.607676,25.095272,24.615912,24.168746,23.751789,23.363697,23.002189,22.665630,22.351621,22.058376,21.783492,21.525113,21.280902,21.048969,20.827071,20.613299,20.405509,20.201761,20.000000,
20.000000,20.197205,20.396310,20.599155,20.807712,21.023772,21.249388,21.486306,21.736655,22.002130,22.284911,22.586612,22.909414,23.254787,23.624825,24.020751,24.444436,24.896705,25.379015,25.891590,26.435238,27.009340,27.613796,28.246906,28.907428,29.592411,30.299348,31.024008,31.762685,32.510069,33.261551,34.011169,34.753914,35.483752,36.195853,36.884688,37.546107,38.175507,38.769715,39.325246,39.839960,40.311459,40.738506,41.119611,41.454204,41.741462,41.981224,42.173094,42.317098,42.413077,42.461087,42.461087,42.413077,42.317098,42.173094,41.981224,41.741462,41.454204,41.119611,40.738506,40.311459,39.839960,39.325246,38.769715,38.175507,37.546107,36.884688,36.195853,35.483752,34.753914,34.011169,33.261551,32.510069,31.762685,31.024008,30.299348,29.592411,28.907428,28.246906,27.613796,27.009340,26.435238,25.891590,25.379015,24.896705,24.444436,24.020751,23.624825,23.254787,22.909414,22.586612,22.284911,22.002130,21.736655,21.486306,21.249388,21.023772,20.807712,20.599155,20.396310,20.197205,20.000000,
20.000000,20.191848,20.385443,20.582599,20.785004,20.994539,21.212833,21.441831,21.683098,21.938621,22.209875,22.498855,22.806898,23.135935,23.487090,23.862124,24.261833,24.687664,25.139931,25.619582,26.126265,26.660226,27.220252,27.805691,28.414313,29.044436,29.692750,30.356534,31.031487,31.714009,32.399079,33.082548,33.759090,34.424453,35.073479,35.702250,36.306192,36.882055,37.426109,37.935928,38.408716,38.842857,39.236419,39.588464,39.897765,40.163870,40.386068,40.564198,40.697891,40.787120,40.831733,40.831733,40.787120,40.697891,40.564198,40.386068,40.163870,39.897765,39.588464,39.236419,38.842857,38.408716,37.935928,37.426109,36.882055,36.306192,35.702250,35.073479,34.424453,33.759090,33.082548,32.399079,31.714009,31.031487,30.356534,29.692750,29.044436,28.414313,27.805691,27.220252,26.660226,26.126265,25.619582,25.139931,24.687664,24.261833,23.862124,23.487090,23.135935,22.806898,22.498855,22.209875,21.938621,21.683098,21.441831,21.212833,20.994539,20.785004,20.582599,20.385443,20.191848,20.000000,
20.000000,20.185780,20.373220,20.563916,20.759589,20.961770,21.172236,21.392445,21.624214,21.868908,22.128352,22.403781,22.696976,23.008982,23.341454,23.695161,24.071517,24.470898,24.894334,25.341665,25.813376,26.308613,26.827155,27.367318,27.928045,28.506750,29.101491,29.708803,30.325934,30.948698,31.573745,32.196457,32.813202,33.419299,34.011197,34.584520,35.136115,35.662197,36.160222,36.627149,37.061114,37.459847,37.822115,38.146340,38.431798,38.677470,38.882990,39.047752,39.171604,39.254236,39.295598,39.295598,39.254236,39.171604,39.047752,38.882990,38.677470,38.431798,38.146340,37.822115,37.459847,37.061114,36.627149,36.160222,35.662197,35.136115,34.584520,34.011197,33.419299,32.813202,32.196457,31.573745,30.948698,30.325934,29.708803,29.101491,28.506750,27.928045,27.367318,26.827155,26.308613,25.813376,25.341665,24.894334,24.470898,24.071517,23.695161,23.341454,23.008982,22.696976,22.403781,22.128352,21.868908,21.624214,21.392445,21.172236,20.961770,20.759589,20.563916,20.373220,20.185780,20.000000,
20.000000,20.179155,20.359819,20.543565,20.731833,20.926250,21.128179,21.339285,21.560839,21.794517,22.041469,22.303340,22.581110,22.876332,23.189748,23.522728,23.875688,24.249702,24.644747,25.061472,25.499292,25.958295,26.437218,26.935474,27.451043,27.982597,28.527350,29.083255,29.646844,30.215474,30.785192,31.352977,31.914665,32.467141,33.006334,33.529317,34.032387,34.513024,34.968085,35.395580,35.793012,36.158941,36.491508,36.789763,37.052409,37.278879,37.468331,37.620465,37.734787,37.811165,37.849372,37.849372,37.811165,37.734787,37.620465,37.468331,37.278879,37.052409,36.789763,36.491508,36.158941,35.793012,35.395580,34.968085,34.513024,34.032387,33.529317,33.006334,32.467141,31.914665,31.352977,30.785192,30.215474,29.646844,29.083255,28.527350,27.982597,27.451043,26.935474,26.437218,25.958295,25.499292,25.061472,24.644747,24.249702,23.875688,23.522728,23.189748,22.876332,22.581110,22.303340,22.041469,21.794517,21.560839,21.339285,21.128179,20.926250,20.731833,20.543565,20.359819,20.179155,20.000000,
20.000000,20.172053,20.345532,20.521798,20.702331,20.888415,21.081573,21.282997,21.494225,21.716335,21.950849,22.198690,22.461313,22.739437,23.034377,23.346576,23.677123,24.026095,24.394251,24.781206,25.187272,25.611509,26.053682,26.512216,26.986265,27.473589,27.972715,28.480786,28.995765,29.514299,30.033937,30.551027,31.062913,31.565890,32.057328,32.533712,32.992649,33.431012,33.846790,34.237370,34.601190,34.936192,35.241255,35.514852,35.756243,35.964363,36.138767,36.278772,36.384138,36.454489,36.489724,36.489724,36.454489,36.384138,36.278772,36.138767,35.964363,35.756243,35.514852,35.241255,34.936192,34.601190,34.237370,33.846790,33.431012,32.992649,32.533712,32.057328,31.565890,31.062913,30.551027,30.033937,29.514299,28.995765,28.480786,27.972715,27.473589,26.986265,26.512216,26.053682,25.611509,25.187272,24.781206,24.394251,24.026095,23.677123,23.346576,23.034377,22.739437,22.461313,22.198690,21.950849,21.716335,21.494225,21.282997,21.081573,20.888415,20.702331,20.521798,20.345532,20.172053,20.000000,
20.000000,20.164613,20.330509,20.499032,20.671391,20.848975,21.032906,21.224595,21.425057,21.635698,21.857395,22.091505,22.338725,22.600311,22.876723,23.169042,23.477424,23.802690,24.144611,24.503657,24.879136,25.271078,25.678259,26.100202,26.535114,26.981981,27.438456,27.903015,28.372832,28.845964,29.319248,29.790472,30.256319,30.714495,31.161737,31.595850,32.013813,32.413682,32.792818,33.149619,33.481907,33.788455,34.067559,34.318347,34.539561,34.730627,34.890677,35.019365,35.116157,35.180872,35.213257,35.213257,35.180872,35.116157,35.019365,34.890677,34.730627,34.539561,34.318347,34.067559,33.788455,33.481907,33.149619,32.792818,32.413682,32.013813,31.595850,31.161737,30.714495,30.256319,29.790472,29.319248,28.845964,28.372832,27.903015,27.438456,26.981981,26.535114,26.100202,25.678259,25.271078,24.879136,24.503657,24.144611,23.802690,23.477424,23.169042,22.876723,22.600311,22.338725,22.091505,21.857395,21.635698,21.425057,21.224595,21.032906,20.848975,20.671391,20.499032,20.330509,20.164613,20.000000,
